Provider_Number,Hospital_Name,Address,City,State,ZIP_Code,County_Name,HBIPS-2_Overall_Rate_Per_1000,HBIPS-2_Overall_Num,HBIPS-2_Overall_Den,HBIPS-3_Overall_Rate_Per_1000,HBIPS-3_Overall_Num,HBIPS-3_Overall_Den,Multiple Antipsychotic Treatments,HBIPS-5_Overall_Num,HBIPS-5_Overall_Den,Post-Dicharge Plan Created,HBIPS-6_Overall_Num,HBIPS-6_Overall_Den,Post-Discharge Plan Transferred,HBIPS-7_Overall_Num,HBIPS-7_Overall_Den,Alcohol Screen,SUB-1_Numerator,SUB-1_Denominator,Tabacco Screen,TOB-1_Numerator,TOB-1_Denominator,Tabacco Use Treatment,TOB-2_Numerator,TOB-2/-2a_Denominator,Tabacco Use Treatment Stay,TOB-2a_Numerator,TOB-2/-2a__Denominator,PEoC_Assessed_Response,EHR_Use_Response,HIE_Response,FUH-30,FUH-30_Numerator,FUH-30_Denominator,FUH-7,FUH-7_Numerator,FUH-7_Denominator,Immunization,IMM-2_Numerator,IMM-2_Denominator,HCP Vaccine,HCP_Numerator,HCP_Denominator,Seclusion,Physical-Restraint,Number_Of_Patients,HCP_Coverage,Multiple Antipsychotic Treatments_norm,Post-Dicharge Plan Created_norm,Post-Discharge Plan Transferred_norm,Alcohol Screen_norm,Tabacco Screen_norm,Tabacco Use Treatment_norm,Tabacco Use Treatment Stay_norm,FUH-30_norm,FUH-7_norm,Immunization_norm,HCP Vaccine_norm,Seclusion_norm,Physical-Restraint_norm,HCP_Coverage_norm
194082,JENNINGS SENIOR CARE HOSPITAL,ONE HOSPITAL DRIVE SUITE 201,JENNINGS,LA,70546,Jefferson Davis,0.0,0.0,4186.0,0.0,0.0,4186.0,,,,100.0,274,274.0,100.0,274,274.0,99.64,280,281.0,99.64,280,281.0,94.87,74,78.0,,,,Yes,Certified EHR Technology,Yes,60.53,23,38.0,44.74,17,38.0,100.0,89,89.0,67.0,29,43.0,0.0,0.0,281.0,6.534883720930233,,0.5679112372590768,0.7489148074937187,0.4897459656392098,0.41901698665908227,0.9586879798420387,,0.37884487651991977,0.9882185287394538,0.7381638427535024,-0.61961528336333,-0.26991064645002,-0.22658954234158202,0.14151714854817812
194083,"LIBERTY HEALTHCARE SYSTEMS, LLC",4673 EUGENE WARE ROAD ,BASTROP,LA,71220,Morehouse,0.0,0.0,8500.0,0.0,0.0,8500.0,,,,99.4,992,998.0,99.3,991,998.0,,,,,,,,,,,,,Yes,Certified EHR Technology,No,,,,,,,,,,11.0,12,107.0,0.0,0.0,998.0,9.327102803738319,,0.5357623971679767,0.7160906248017143,,,,,,,,-3.4174959182407627,-0.26991064645002,-0.22658954234158202,0.5943567686664543
194084,"BEACON BEHAVIORAL HOSPITAL- NEW ORLEANS, INC",14500 HAYNES BLVD ,NEW ORLEANS,LA,70128,Orleans,0.08,16.43,8081.0,0.13,24.63,8081.0,0.0,0,66.0,74.78,255,341.0,48.97,167,341.0,93.7,640,683.0,94.73,647,683.0,44.01,158,359.0,10.03,36,359,Yes,Paper or Other Form,No,65.71,92,140.0,42.14,59,140.0,58.6,184,314.0,48.0,43,89.0,0.20331642123499566,0.3047890112609825,683.0,7.674157303370786,-2.5446373846106716,-0.7834116745701788,-1.643968110753401,0.20159482724574732,0.08544896935652688,-0.8084500751732284,-0.9844552251645224,0.7706779422524663,0.7751313743668667,-0.8245107142618953,-1.5688962130538875,-0.21463964261032698,-0.13858903569949713,0.3262835300472717
194085,COMPASS BEHAVIORAL CENTER OF CROWLEY,1526 NORTH AVENUE I ,CROWLEY,LA,70526,Acadia,0.0,0.0,7664.0,0.0,0.0,7664.0,81.25,13,16.0,98.83,673,681.0,98.83,673,681.0,97.5,623,639.0,96.56,617,639.0,99.66,295,296.0,,,,No,Paper or Other Form,No,65.91,116,176.0,55.11,97,176.0,98.02,297,303.0,47.0,45,95.0,0.0,0.0,681.0,7.168421052631579,0.3204251926189077,0.5052209990814308,0.6940515307085113,0.3859339393493091,0.20977269067295787,1.1251172225381283,,0.7858066320490901,1.8381084482947332,0.6634272335049398,-1.6188583672481274,-0.26991064645002,-0.22658954234158202,0.24426367240971647
194086,OCEANS BEHAVIORAL HOSPITAL OF BATON ROUGE,11135 FLORIDA BLVD ,BATON ROUGE,LA,70815,East Baton Rouge,0.0,0.43,6567.0,0.01,1.75,6567.0,100.0,115,115.0,92.86,403,434.0,92.86,403,434.0,94.93,412,434.0,89.4,388,434.0,91.96,103,112.0,,,,Yes,Paper or Other Form,No,64.86,48,74.0,52.7,39,74.0,87.07,202,232.0,50.0,52,103.0,0.0065478909700015225,0.026648393482564335,434.0,4.213592233009709,0.9815934796718875,0.1853400401749814,0.41410814403527396,0.26126248721611095,-0.2766523610350456,0.8575796090183178,,0.7063810106168171,1.6405930475109125,0.25011113690304104,-1.4689719046654077,-0.2681306204946814,-0.2188954587591025,-0.23494785093766876
194087,"ALLEGIANCE HEALTH CENTER OF RUSTON, LLC",1401 EZELL STREET ,RUSTON,LA,71270,Lincoln,0.0,0.0,3803.0,0.0,0.0,3803.0,100.0,126,126.0,100.0,277,277.0,100.0,277,277.0,100.0,278,278.0,100.0,278,278.0,0.0,0,34.0,0.0,0,34,No,Paper or Other Form,No,63.64,21,33.0,54.55,18,33.0,0.0,0,137.0,,,,0.0,0.0,278.0,,0.9815934796718875,0.5679112372590768,0.7489148074937187,0.5072096709963894,0.4434741121639539,-2.3375838895897028,-1.3474448052412675,0.6140960028574143,1.7922127535067913,-3.0364123819213713,,-0.26991064645002,-0.22658954234158202,
194088,"ST JAMES BEHAVIORAL HEALTH HOSPITAL, INC",P O BOX 2069 3136 SOUTH ST LANDRY ROAD,GONZALES,LA,70707,Ascension,0.19,38.0,8488.0,0.0,0.0,8488.0,69.59,119,171.0,85.07,718,844.0,86.14,727,844.0,100.0,844,844.0,100.0,844,844.0,100.0,844,844.0,0.0,0,844,Yes,Paper or Other Form,No,,,,,,,0.0,0,372.0,37.0,41,112.0,0.44769085768143263,0.0,844.0,7.535714285714286,-0.09073332615643862,-0.23205906700780646,0.09899599019203192,0.5072096709963894,0.4434741121639539,1.1369305717065354,-1.3474448052412675,,,-3.0364123819213713,-2.118479909190526,-0.1482071314874675,-0.22658954234158202,0.30383096394685344
194089,GENESIS BEHAVIORAL HOSPITAL,606 LATIOLAIS ROAD ,BREAUX BRIDGE,LA,70517,Saint Martin,0.0,0.01,5362.0,0.0,0.0,5362.0,19.04,99,520.0,98.27,511,520.0,78.08,406,520.0,97.69,508,520.0,95.77,498,520.0,100.0,359,359.0,5.29,19,359,Yes,Paper or Other Form,No,56.77,109,192.0,44.79,86,192.0,41.61,114,274.0,55.0,52,94.0,0.0001864975755315181,0.0,520.0,5.531914893617022,-1.8732430280512724,0.47521541499640363,-0.27895102766161867,0.3951508949544871,0.15610288748171122,1.1369305717065354,-1.1559976588199334,0.09442550834339922,0.9923163586312341,-1.4658112148341564,-1.2191611336942085,-0.269859947602624,-0.22658954234158202,-0.021143448375406527
194090,OCEANS BEHAVIORAL HOSPITAL OF LAKE CHARLES,302 WEST MCNEESE STREET ,LAKE CHARLES,LA,70605,Calcasieu,0.01,0.77,5564.0,0.0,0.0,5564.0,,,,97.23,351,361.0,97.23,351,361.0,78.98,278,352.0,94.89,334,352.0,,,,0.0,0,13,Yes,Paper or Other Form,No,42.86,21,49.0,,,,76.7,135,176.0,41.0,51,123.0,0.013838964773544212,0.0,361.0,2.934959349593496,,0.41949075883849657,0.6190248274125015,-0.5124766806922609,0.0963188029142474,,-1.3474448052412675,-0.9577748670117614,,-0.141312417595743,-1.9186312924135667,-0.2661485623522881,-0.22658954234158202,-0.44231540055509627
194091,OCEANS BEHAVIORAL HOSPITAL OF KENTWOOD,921 AVENUE G ,KENTWOOD,LA,70444,Tangipahoa,0.0,0.31,5089.0,0.0,0.25,5089.0,100.0,11,11.0,100.0,377,377.0,100.0,377,377.0,99.74,379,380.0,99.74,379,380.0,100.0,119,119.0,,,,Yes,Paper or Other Form,No,43.86,25,57.0,,,,88.95,161,181.0,51.0,49,96.0,0.0060915700530556095,0.0049125564943996855,380.0,3.9583333333333335,0.9815934796718875,0.5679112372590768,0.7489148074937187,0.49459699490509274,0.42581063263265734,1.1369305717065354,,-0.8821314180286443,,0.321073169926929,-1.4190097504711678,-0.26825467006726117,-0.22517115964259138,-0.2763455134180106
194094,PHYSICIANS BEHAVIORAL HOSPITAL,2025 DESOTO ST ,SHREVEPORT,LA,71103,Caddo,0.0,0.25,3640.0,0.0,0.0,3640.0,,,,89.97,341,379.0,89.97,341,379.0,100.0,365,365.0,100.0,365,365.0,100.0,328,328.0,,,,Yes,Paper or Other Form,No,45.58,98,215.0,38.14,82,215.0,0.0,0,151.0,29.0,27,92.0,0.006868131868131868,0.0,379.0,4.119565217391305,,0.03048979373618087,0.27859116120685584,0.5072096709963894,0.4434741121639539,1.1369305717065354,,-0.7520246857776828,0.4473049830244253,-3.0364123819213713,-2.5181771427444453,-0.2680435638968785,-0.22658954234158202,-0.2501970691296282
194095,OCEANS BEHAVIORAL HOSPITAL OF OPELOUSAS,1310 HEATHER DRIVE ,OPELOUSAS,LA,70570,Saint Landry,0.0,0.0,5729.0,0.0,0.0,5729.0,,,,97.42,302,310.0,97.42,302,310.0,100.0,303,303.0,100.0,303,303.0,94.12,64,68.0,,,,Yes,Paper or Other Form,No,45.24,38,84.0,34.52,29,84.0,88.57,124,140.0,69.0,61,88.0,0.0,0.0,310.0,3.522727272727273,,0.42967122486734494,0.6279342484289027,0.5072096709963894,0.4434741121639539,0.9326291213823169,,-0.7777434584319423,0.15062209885951594,0.30672978027316417,-0.5196909749748503,-0.26991064645002,-0.22658954234158202,-0.34699171887538705
194096,OCEANS BEHAVIORAL HOSPITAL OF ALEXANDRIA,2621 NORTH BOLTON AVENUE ,ALEXANDRIA,LA,71303,Rapides,0.0,0.0,6343.0,0.0,0.0,6343.0,100.0,13,13.0,100.0,416,416.0,100.0,416,416.0,76.33,316,414.0,97.58,404,414.0,97.78,88,90.0,0.0,0,90,Yes,Paper or Other Form,No,54.29,57,105.0,31.43,33,105.0,38.31,77,201.0,65.0,62,95.0,0.0,0.0,416.0,4.378947368421053,0.9815934796718875,0.5679112372590768,0.7489148074937187,-0.6410289562381662,0.2790678796034274,1.059796350665759,-1.3474448052412675,-0.09317024513473177,-0.1026237884525204,-1.590372230248427,-0.7195395917518097,-0.26991064645002,-0.22658954234158202,-0.2081307013933091
194097,PHOENIX BEHAVIORAL HOSPITAL,2021 CROWLEY RAYNE HIGHWAY ,RAYNE,LA,70578,Acadia,0.0,0.0,3603.0,0.01,1.02,3603.0,,,,99.72,350,351.0,99.72,350,351.0,97.96,336,343.0,95.04,326,343.0,55.3,73,132.0,25.76,34,132,Yes,Non-Certified EHR Technology,No,47.54,29,61.0,31.15,19,61.0,0.0,0,170.0,60.0,39,65.0,0.0,0.028309741881765195,351.0,5.4,,0.5529084452165632,0.735785134416917,0.4082486739723716,0.10650927187461098,-0.4161773924928831,-0.41518044005911864,-0.603763525770773,-0.1255716358464914,-3.0364123819213713,-0.9693503627230091,-0.26991064645002,-0.21841578431075598,-0.0425372890955978
194098,OCEANS BEHAVIORAL HOSPITAL OF GREATER NEW ORLEANS,716 VILLAGE ROAD ,KENNER,LA,70065,Jefferson,0.0,0.0,10406.0,0.0,0.0,10406.0,100.0,23,23.0,99.53,421,423.0,99.05,419,423.0,97.61,367,376.0,81.65,307,376.0,98.63,72,73.0,,,,Yes,Paper or Other Form,No,50.0,36,72.0,27.78,20,72.0,99.66,290,291.0,73.0,112,153.0,0.0,0.0,423.0,2.764705882352941,0.9815934796718875,0.5427279791877149,0.7043677024117126,0.3912700715417806,-0.8031599239871445,1.089329723586777,,-0.41768064127230453,-0.40176537055249817,0.7253302835896078,-0.3198423581978908,-0.26991064645002,-0.22658954234158202,-0.4699269572211644
194100,SEASIDE BEHAVIORAL CENTER,4201 WOODLAND DRIVE ,NEW ORLEANS,LA,70131,Orleans,0.05,34.5,27377.0,0.02,13.25,27377.0,100.0,18,18.0,100.0,360,360.0,100.0,360,360.0,100.0,360,360.0,98.61,355,360.0,98.61,355,360.0,98.61,355,360,Yes,Paper or Other Form,Yes,68.02,117,172.0,51.74,89,172.0,100.0,360,360.0,76.0,200,263.0,0.12601819045183912,0.04839829053585126,360.0,1.3688212927756653,0.9815934796718875,0.5679112372590768,0.7489148074937187,0.5072096709963894,0.3490424331312548,1.0886348206945178,2.2212892417545285,0.9454143094034673,1.5619147135887266,0.7381638427535024,-0.1699558956151712,-0.2356529517393485,-0.21261569836950125,-0.6963102847920889
194102,"BEACON BEHAVIORAL HOSPITAL, INC",2471 LOUISIANA AVE ,LUTCHER,LA,70071,Saint James,0.0,0.25,5811.0,0.0,0.0,5811.0,60.0,27,45.0,92.83,259,279.0,83.87,234,279.0,81.27,486,598.0,94.15,563,598.0,16.99,52,306.0,,,,Yes,Non-Certified EHR Technology,Yes,70.09,75,107.0,55.14,59,107.0,82.77,269,325.0,59.0,60,101.0,0.004302185510239202,0.0,598.0,5.920792079207921,-0.42889886604113614,0.1837325981704263,-0.00744814510918211,-0.40138811050353584,0.046045822709789255,-1.747263882615472,,1.1019962487985204,1.8405671462298017,0.08780435924202158,-1.019312516917249,-0.2687411092802669,-0.22658954234158202,0.04192430948066663
194103,SEASIDE HEALTH SYSTEM,4363 CONVENTION STREET ,BATON ROUGE,LA,70806,East Baton Rouge,0.01,3.92,12694.0,0.02,6.75,12694.0,29.69,38,128.0,96.07,636,662.0,96.07,636,662.0,90.36,497,550.0,99.82,542,543.0,51.71,197,381.0,51.71,197,381,Yes,Paper or Other Form,No,61.25,177,289.0,45.67,132,289.0,96.07,636,662.0,44.0,76,173.0,0.03088073105404128,0.05317472821805577,662.0,3.8265895953757227,-1.49769944100518,0.35733633466236847,0.5646304675228938,0.039570449765247984,0.4312455494115176,-0.540912461653418,0.5239600986239855,0.4333081597877641,1.0644381647265715,0.5898229971237797,-1.768744829830847,-0.26151580556952025,-0.21123661670825847,-0.29771159626480803
194105,"APOLLO BEHAVIORAL HEALTH HOSPITAL, L L C","7414 SUMRALL DRIVE, SUITE C ",BATON ROUGE,LA,70812,East Baton Rouge,0.04,4.83,4619.0,0.08,8.83,4619.0,100.0,529,529.0,100.0,757,757.0,100.0,757,757.0,100.0,757,757.0,100.0,757,757.0,100.0,757,757.0,100.0,757,757,Yes,Paper or Other Form,No,,,,,,,100.0,421,421.0,,,,0.10456808833080754,0.19116691924659016,757.0,,0.9815934796718875,0.5679112372590768,0.7489148074937187,0.5072096709963894,0.4434741121639539,1.1369305717065354,2.2715938794720434,,,0.7381638427535024,,-0.2414841023640344,-0.17139468581671352,
194106,"COMPASS BEHAVIORAL CENTER OF ALEXANDRIA, INC",6410 MASONIC DRIVE ,ALEXANDRIA,LA,71301,Rapides,0.01,1.25,3787.0,0.0,0.0,3787.0,,,,97.39,298,306.0,97.06,297,306.0,98.6,281,285.0,91.58,261,285.0,81.65,129,158.0,27.22,43,158,Yes,Paper or Other Form,No,51.47,35,68.0,32.35,22,68.0,93.63,147,157.0,73.0,19,26.0,0.03300765777660417,0.0,306.0,11.76923076923077,,0.42806378286278984,0.6110532401873005,0.43929526127402413,-0.12855087881110083,0.499357168058676,-0.3623424752623044,-0.3064847712671223,-0.027223718443758715,0.49772333724171286,-0.3198423581978908,-0.26093760645340636,-0.22658954234158202,0.9904189211611802
194107,BATON ROUGE BEHAVIORAL HOSPITAL,4040 NORTH BLVD. ,BATON ROUGE,LA,70806,East Baton Rouge,0.02,6.8,12464.0,0.0,0.0,12464.0,51.72,15,29.0,96.01,337,351.0,84.62,297,351.0,45.12,273,605.0,98.32,584,594.0,49.15,202,411.0,,,,Yes,Paper or Other Form,Yes,52.89,64,121.0,32.23,39,121.0,69.08,105,152.0,69.0,61,88.0,0.05455712451861361,0.0,605.0,6.875,-0.7208707816037321,0.35412145065325906,0.02772062206082259,-2.1550351901203157,0.3293408598078855,-0.6298600318626018,,-0.19907107371109575,-0.037058510184032334,-0.42893512591596855,-0.5196909749748503,-0.25507944383276737,-0.22658954234158202,0.19667690573137941
194109,"COMPASS BEHAVIORAL CENTER OF HOUMA, INC",4701 WEST PARK AVENUE ,HOUMA,LA,70364,Terrebonne,0.11,13.11,4818.0,0.07,8.17,4818.0,81.25,39,48.0,96.96,415,428.0,96.73,414,428.0,88.52,370,418.0,98.56,412,418.0,31.6,73,231.0,,,,Yes,Certified EHR Technology,No,57.14,44,77.0,35.06,27,77.0,97.76,218,223.0,83.0,19,23.0,0.27210460772104605,0.16957243669572436,428.0,18.608695652173914,0.3204251926189077,0.40502378079750084,0.5955789826324984,-0.04968848872700322,0.34564561014446726,-1.2396373198200914,,0.12241358446715239,0.19487866169074547,0.6536133353207855,0.17977918374450788,-0.19593976536331592,-0.17762957400145407,2.099637283887031
194112,BEACON BEHAVIORAL HOSPITAL - CENTRAL,323 EVERGREEN STREET ,BUNKIE,LA,71322,Avoyelles,0.32,3.53,465.0,0.0,0.0,465.0,,,,84.0,42,50.0,84.0,42,50.0,75.51,37,49.0,100.0,49,49.0,100.0,28,28.0,,,,Yes,Paper or Other Form,No,,,,,,,69.8,104,149.0,57.0,24,42.0,0.7591397849462365,0.0,149.0,3.5476190476190474,,-0.2893911651702685,-0.0013522254663815086,-0.6808073962184082,0.4434741121639539,1.1369305717065354,,,,-0.4017581770983095,-1.1192368253057288,-0.06354060652033275,-0.22658954234158202,-0.34295479284925134
200009,MAINE MEDICAL CENTER,22 BRAMHALL ST ,PORTLAND,ME,4102,Cumberland,0.02,2.7,5912.0,0.24,34.38,5912.0,,,,100.0,313,313.0,100.0,313,313.0,81.23,238,293.0,99.65,283,284.0,,,,,,,No,Certified EHR Technology,Yes,88.06,59,67.0,58.21,39,67.0,66.67,100,150.0,69.0,34,49.0,0.04566982408660352,0.5815290933694182,313.0,6.387755102040816,,0.5679112372590768,0.7489148074937187,-0.40332852220988874,0.4196963512564401,,,2.4613090270251368,2.0921739015851255,-0.5199024129306329,-0.5196909749748503,-0.2574954317461804,-0.05868698367682276,0.11765595932537339
200019,SOUTHERN MAINE HEALTH CARE,1 MEDICAL CENTER DRIVE ,BIDDEFORD,ME,4005,York,0.24,21.66,3766.0,0.03,2.38,3766.0,,,,94.63,194,205.0,91.71,188,205.0,99.44,352,354.0,99.72,355,356.0,90.53,153,169.0,43.2,73,169,Yes,Certified EHR Technology,No,76.04,73,96.0,57.29,55,96.0,95.63,197,206.0,97.0,35,36.0,0.5751460435475305,0.06319702602230483,356.0,9.88888888888889,,0.2801791184437275,0.36018270104126654,0.4800439071074432,0.4244519034379425,0.8078940522217818,0.21597990655488283,1.5520747702480682,2.016773831576364,0.5732148617352103,0.8792493424638661,-0.11355879356865436,-0.20834291893076032,0.6854667388524158
200034,ST MARYS REGIONAL MEDICAL CENTER,318 SABATTUS STREET ,LEWISTON,ME,4240,Androscoggin,0.03,3.97,6602.0,0.9,143.27,6602.0,,,,86.09,229,266.0,83.83,223,266.0,85.43,258,302.0,100.0,310,310.0,33.8,48,142.0,,,,Yes,Certified EHR Technology,Yes,75.14,139,185.0,52.43,97,185.0,86.54,45,52.0,91.0,346,381.0,0.06013329294153288,2.1700999697061496,310.0,0.8136482939632546,,-0.17740603885293513,-0.009323812691582653,-0.19958529304279385,0.4434741121639539,-1.1631980016715744,,1.4839956661632623,1.6184647660952975,0.2301058829122647,0.5794764172984268,-0.25356357795020923,0.39997470289819115,-0.7863477504874037
200052,NORTHERN MAINE MEDICAL CENTER,194 E. MAIN STREET ,FORT KENT,ME,4743,Aroostook,0.31,19.78,2632.0,0.14,8.85,2632.0,,,,99.45,360,362.0,97.51,353,362.0,100.0,198,198.0,100.0,198,198.0,97.96,96,98.0,73.47,72,98,No,Paper or Other Form,No,71.88,46,64.0,29.69,19,64.0,99.42,170,171.0,100.0,32,32.0,0.7515197568389058,0.3362462006079027,362.0,11.3125,,0.5384414671755682,0.6321545004893034,0.5072096709963894,0.4434741121639539,1.066050476696092,1.311462916417602,1.2373980224782997,-0.24522826868648231,0.7162713006503882,1.0291358050465857,-0.06561208997563148,-0.12950652780785074,0.9163467291515228
204004,DOROTHEA DIX PSYCHIATRIC CENTER,656 STATE STREET ,BANGOR,ME,4401,Penobscot,0.07,22.3,13782.0,0.69,226.77,13782.0,,,,99.05,104,105.0,91.43,96,105.0,100.0,72,72.0,92.96,66,71.0,96.55,28,29.0,,,,Yes,Paper or Other Form,No,78.26,36,46.0,32.61,15,46.0,,,,69.0,153,221.0,0.16180525322884923,1.6454070526774052,105.0,0.4751131221719457,,0.5170089071148343,0.34705302796446535,0.5072096709963894,-0.03479856437575966,1.0170598227918153,,1.7200032269905883,-0.005915003006500179,,-0.5196909749748503,-0.22592433822085028,0.24848222507225656,-0.841251085091248
204005,SPRING HARBOR HOSPITAL,123 ANDOVER ROAD ,WESTBROOK,ME,4092,Cumberland,0.29,185.23,26925.0,0.58,373.8,26925.0,,,,97.09,800,824.0,91.14,751,824.0,90.06,308,342.0,95.63,328,343.0,54.24,96,177.0,32.77,58,177,Yes,Paper or Other Form,No,63.7,172,270.0,35.19,95,270.0,52.2,166,318.0,82.0,463,562.0,0.6879480037140203,1.3883008356545963,824.0,1.4661921708185053,,0.4119893628172398,0.33345443799206326,0.025017361967598496,0.14659178311870552,-0.4530072457826231,-0.16148582826071547,0.6186346097964015,0.20553301940937443,-1.066083592641087,0.12981702955026803,-0.0828938943164644,0.1742489800309403,-0.6805187619509948
204006,"ACADIA HOSPITAL, THE",268 STILLWATER AVE ,BANGOR,ME,4401,Penobscot,0.46,236.88,21233.0,0.0,0.0,21233.0,,,,92.26,560,607.0,90.44,549,607.0,91.11,379,416.0,0.0,0,416.0,,,,,,,Yes,Certified EHR Technology,No,80.0,52,65.0,46.15,30,65.0,0.0,0,342.0,98.0,623,638.0,1.1156219092921396,0.0,607.0,0.95141065830721,,0.15319120008388126,0.30063025530005877,0.07595316925937205,-6.350171861411517,,,1.8516228282212117,1.1037773316876642,-3.0364123819213713,0.929211496658106,0.03336806786918552,-0.22658954234158202,-0.7640055721389292
214000,"SHEPPARD AND ENOCH PRATT HOSPITAL, THE",6501 NORTH  CHARLES STREET ,BALTIMORE,MD,21204,Baltimore,0.35,914.13,107706.0,0.25,634.08,107706.0,57.06,206,361.0,96.27,8420,8746.0,80.36,7028,8746.0,97.75,5254,5375.0,95.18,5116,5375.0,11.89,268,2254.0,7.68,173,2254,Yes,Paper or Other Form,No,63.75,510,800.0,41.5,332,800.0,73.91,3349,4531.0,88.0,2616,2979.0,0.8487270904127905,0.5887137206840845,8746.0,2.935884525008392,-0.5325700534510434,0.3680526146927354,-0.17203797546480434,0.3980615125140171,0.11602037623761668,-1.9244641201415802,-1.0695026342552854,0.6224167822455571,0.7226791517520761,-0.24662309426417223,0.4295899547157072,-0.03918654660548426,-0.05661259509860786,-0.442165356424962
214002,EASTERN SHORE HOSPITAL CENTER,POST OFFICE BOX 800 ,CAMBRIDGE,MD,21613,Dorchester,2.7,1356.03,20946.0,1.3,652.02,20946.0,,,,78.43,40,51.0,64.71,33,51.0,90.0,27,30.0,,,,,,,,,,No,Paper or Other Form,No,,,,,,,0.0,0,14.0,92.0,207,225.0,6.473932970495559,3.1128616442280146,51.0,0.22666666666666666,,-0.587839564015984,-0.9058929170789027,0.02210674440806846,,,,,,-3.0364123819213713,0.6294385714926667,1.4900100323455288,0.6721744933611914,-0.8815439114040018
214003,BROOK LANE HEALTH SERVICES,13215 BROOK LANE ,HAGERSTOWN,MD,21740,Washington,0.35,132.13,15905.0,0.06,22.17,15905.0,,,,99.13,1934,1951.0,99.08,1933,1951.0,100.0,737,737.0,97.83,721,737.0,100.0,213,213.0,99.53,212,213,No,Non-Certified EHR Technology,No,,,,,,,4.07,41,1007.0,99.0,503,507.0,0.8307450487268154,0.13939012889028607,1951.0,3.8481262327416172,,0.5212954191269809,0.7057744530985129,0.5072096709963894,0.2960519945373661,1.1369305717065354,2.2545843976538906,,,-2.8827871295771037,0.9791736508523458,-0.04407491464301873,-0.1863439904678391,-0.2942188034737822
214004,SPRINGFIELD HOSPITAL CENTER,6655 SYKESVILLE ROAD ,SYKESVILLE,MD,21784,Carroll,1.56,3179.47,84753.0,0.13,268.28,84753.0,56.76,21,37.0,97.35,147,151.0,84.11,127,151.0,29.07,50,172.0,87.79,151,172.0,0.0,0,65.0,0.0,0,65,Yes,Paper or Other Form,No,,,,,,,91.04,61,67.0,94.0,748,793.0,3.7514542258091157,0.3165433671964414,172.0,0.21689785624211855,-0.5431487460438912,0.42592052685671616,0.003805860385219154,-2.9336253872945703,-0.38603006120961064,-2.3375838895897028,-1.3474448052412675,,,0.399961813022634,0.7293628798811465,0.7499117548083338,-0.1351952477368266,-0.8831282084345954
214012,THOMAS B FINAN CENTER,"10102 COUNTRY CLUB ROAD,  POST OFFICE BOX 1722 ",CUMBERLAND,MD,21502,Allegany,0.15,86.8,24887.0,0.08,45.03,24887.0,,,,100.0,41,41.0,90.24,37,41.0,76.0,19,25.0,96.0,24,25.0,,,,,,,No,Paper or Other Form,No,,,,,,,91.67,11,12.0,82.0,191,233.0,0.34877646964278536,0.18093783903242658,41.0,0.1759656652360515,,0.5679112372590768,0.29125191738805734,-0.6570373528155807,0.1717282732209351,,,,,0.42374164323808555,0.12981702955026803,-0.17509673286780075,-0.1743480870486173,-0.8897665549525753
214013,ADVENTIST HEALTHCARE BEHAVIORAL HEALTH & WELLNESS,14901 BROSCHART ROAD ,ROCKVILLE,MD,20850,Montgomery,0.01,18.6,58342.0,0.04,62.12,58342.0,96.3,130,135.0,98.78,2843,2878.0,98.05,2822,2878.0,95.66,1740,1819.0,48.22,909,1885.0,14.45,49,339.0,14.16,48,339,Yes,Certified EHR Technology,Yes,49.69,160,322.0,31.37,101,322.0,64.69,1277,1974.0,98.0,577,586.0,0.031880977683315624,0.10647560933804119,2878.0,4.911262798634812,0.8511229376934327,0.5025419290738393,0.6574760128517064,0.2966750008570579,-3.074275772953425,-1.8355165499323962,-0.8349889274858627,-0.441130110457071,-0.10754118432265691,-0.5946390221791955,0.929211496658106,-0.2612438913043003,-0.19584726745441708,-0.1218002559475054
214018,SPRING GROVE HOSPITAL CENTER,WADE AVENUE ,CATONSVILLE,MD,21228,Baltimore,0.12,383.53,132911.0,0.0,6.97,132911.0,40.0,22,55.0,100.0,291,291.0,100.0,291,291.0,97.18,69,71.0,77.14,54,70.0,,,,,,,Yes,Paper or Other Form,No,,,,,,,62.5,45,72.0,72.0,654,903.0,0.2885615186101978,0.005244110720707842,291.0,0.3222591362126246,-1.134145038897648,0.5679112372590768,0.7489148074937187,0.37041064569848314,-1.1095533573953986,,,,,-0.6773022414995752,-0.3698045123921307,-0.19146599989263377,-0.22507543132294583,-0.8660408092792841
220002,MOUNT AUBURN HOSPITAL,330 MOUNT AUBURN STREET ,CAMBRIDGE,MA,2138,Middlesex,0.02,2.44,5331.0,0.01,1.1,5331.0,,,,98.13,262,267.0,96.25,257,267.0,79.72,114,143.0,90.96,151,166.0,51.85,14,27.0,,,,No,Non-Certified EHR Technology,No,68.52,37,54.0,38.89,21,54.0,100.0,128,128.0,94.0,79,84.0,0.04577002438566873,0.020634027386981807,267.0,3.1785714285714284,,0.4677140189751468,0.5730709716436952,-0.47657906412472545,-0.17067148384726907,-0.5360481414076032,,0.9832360338950259,0.508772431401133,0.7381638427535024,0.7293628798811465,-0.25746819257346265,-0.22063196251739922,-0.4028066091497864
